4,4,4,7,7,3,4,4,4,9,9,9,9,9,3,4,4,4,10,9,7,7,3,4,4,4,10,10,9,3,4,4,4,9,9,3,4,4,4,7,7,3,4,4,4,10,9,9,3,4,4,4,9,9,10,9,3,4,4,4,10,9,9,3,4,4,4,10,9,3,4,4,10,9,9,3,4,4,4,7,7,3,4,4,4,9,9,10,9,3,4,4,4,9,9,9,3,4,9,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,10,10,3,4,4,4,9,7,7,3,4,4,4,9,10,3,4,4,4,9,7,3,4,4,4,9,9,7,7,3,4,4,4,7,7,3,4,4,4,9,7,7,3,4,4,4,10,9,3,4,4,4,10,10,3,4,4,4,9,9,7,9,3,4,4,4,9,9,3,4,4,4,9,9,9,9,3,4,4,4,9,9,3,4
4,4,4,7,7,3,4,4,4,9,9,3,4,4,4,5,7,10,9,9,9,3,4,4,9,9,3,4,4,4,9,7,9,9,3,4,4,4,9,9,3,4,4,4,9,10,3,4,4,4,10,10,3,4,4,10,9,9,3,4,4,4,9,9,3,4,4,4,9,10,9,3,4,4,4,7,11,7,3,4,4,4,10,9,3,4,4,4,10,9,3,4,4,9,9,7,9,9,3,4,4,4,9,10,3,4,4,4,7,9,3,4,4,4,7,7,3,4,4,4,9,9,9,9,9,12,3,4,4,4,10,9,3,4,4,4,7,7,3,4,4,4,9,12,7,3,4,4,4,7,7,3,4,4,4,10,9,3,4,4,4,10,11,3,4,4,4,9,9,9,9,9,3,4,4,4,9,9,10,3,4,4,4,10,10,9,9,7,10,3,4,4,4,9,9,3,4,4,4,9
4,4,4,7,10,3,4,4,4,7,7,3,4,4,4,9,9,9,3,4,7,7,3,4,4,4,9,9,5,7,3,4,4,4,9,7,3,4,4,4,9,12,7,3,4,4,4,7,10,9,7,3,4,4,4,10,9,3,4,4,4,7,7,9,3,4,9,7,7,3,4,9,5,3,4,4,4,10,9,9,3,4,4,4,9,9,7,7,7,3,4,4,4,7,7,7,3,4,4,4,9,9,3,4,4,4,10,10,3,4,4,4,9,9,10,10,9,9,3,4,9,9,7,9,12,7,3,4,4,4,7,11,3,4,4,4,10,10,3,4,4,4,7,9,3,4,4,9,7,9,9,3,4,4,4,10,10,9,3,4,9,9,3,4,4,4,9,7,11,3,4,4,4,10,9,7,11,3,4,4,4,10,9,9,9,9,7,7,3,4,4,4,9,10,3,4,4,4,9,10
4,4,4,7,10,3,4,4,4,9,10,9,3,4,4,4,9,7,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,9,9,9,9,9,9,7,3,4,4,4,9,7,3,4,10,9,3,4,4,4,9,9,9,9,9,9,10,3,4,4,4,7,9,3,4,4,4,9,7,11,3,4,4,4,7,7,3,4,4,4,5,7,7,3,4,4,4,10,9,3,4,4,4,9,9,3,4,4,4,9,9,10,9,9,9,7,3,4,4,4,7,9,9,3,4,4,4,9,7,7,7,3,4,4,4,10,9,9,3,4,4,4,7,7,7,7,3,4,4,4,9,7,7,3,4,4,4,10,9,7,3,4,4,4,9,9,3,4,4,4,9,10,9,3,4,4,4,7,7,7,3,4,4,4,9,9,9,3,4,4,4,10,9,7,3,4,4,4,9,9,3,4,4,4,9
4,4,4,9,7,3,4,4,4,10,9,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,10,9,9,9,3,4,4,4,9,7,7,3,4,4,4,9,7,3,4,4,4,9,9,10,10,3,4,4,4,9,5,3,4,4,4,10,9,9,3,4,4,4,9,9,3,4,4,4,10,9,3,4,4,4,9,9,3,4,4,4,10,10,9,9,3,4,4,10,9,3,4,4,4,9,9,9,3,4,4,4,10,9,3,4,4,4,9,10,9,9,3,4,4,4,7,9,9,3,4,4,4,5,7,3,4,4,4,10,9,9,3,4,4,4,7,7,3,4,4,4,9,9,3,4,9,7,10,10,3,4,4,4,9,10,9,3,4,4,4,9,9,3,4,4,4,9,9,10,9,10,3,4,4,4,7,10,3,4,4,4
4,4,4,9,9,3,4,4,4,9,10,10,3,4,4,4,7,9,7,3,4,4,4,10,10,3,4,4,4,9,10,9,3,4,4,4,7,7,3,4,4,4,9,5,7,3,4,4,4,7,9,7,7,7,7,7,3,4,4,4,10,10,9,3,4,4,4,9,9,7,3,4,4,4,9,9,3,4,4,4,9,10,3,4,7,7,7,3,4,9,10,3,4,4,4,10,10,3,4,4,4,9,9,9,3,4,4,4,9,10,9,9,3,4,4,5,7,3,4,4,4,9,7,3,4,4,4,9,9,10,3,4,4,4,9,7,7,7,3,4,4,4,9,9,3,4,4,4,7,7,7,3,4,4,4,9,7,3,4,4,4,9,9,7,9,3,4,4,4,7,9,3,4,4,4,9,10,9,9,10,3,4,4,4,9,9,3,4,4,4,7,7,7,7,3,4,4,4,9,9
4,4,4,9,9,3,4,4,4,10,9,9,3,4,4,4,9,10,9,9,10,3,4,4,9,7,3,4,4,4,10,9,3,4,4,4,9,7,3,4,4,4,7,9,9,3,4,4,4,10,9,3,4,4,4,7,7,7,7,3,4,7,7,7,3,4,4,4,9,9,3,4,4,4,9,10,9,3,4,4,4,10,9,3,4,9,9,3,4,4,9,9,9,3,4,9,9,7,10,9,3,4,4,9,5,3,4,4,4,9,9,3,4,4,4,7,7,3,4,4,4,9,9,3,4,7,7,3,4,4,4,9,10,10,9,3,4,4,4,9,9,7,7,3,4,4,4,10,9,3,4,4,4,9,10,3,4,4,4,9,9,3,4,4,4,10,10,3,4,4,4,10,9,9,3,4,4,4,10,11,7,7,3,4,4,9,7,3,4,4,4,10,10,3,4,4,4,7,9,9
4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,7,11,3,4,4,4,9,9,9,3,4,4,4,10,9,9,9,3,4,4,4,10,11,3,4,10,10,3,4,4,4,9,9,9,3,4,4,4,9,9,9,3,4,4,4,9,9,9,3,4,4,4,9,9,3,4,4,4,9,10,3,4,4,4,9,9,9,9,7,3,4,4,10,9,9,3,4,4,4,9,9,9,9,9,7,7,9,3,4,4,4,10,9,12,12,7,3,4,4,4,7,7,7,3,4,4,4,7,7,7,7,3,4,4,4,7,7,3,4,4,4,9,9,7,3,4,4,4,9,10,3,4,4,4,7,7,7,7,3,4,4,4,7,7,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,7,7,7,3,4,4,4,10,10,9,3,4,4,4,9,10,3,4
4,4,4,9,9,3,4,4,4,7,7,7,9,3,4,4,4,7,10,3,4,4,4,9,7,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,7,7,7,3,4,4,4,9,9,10,3,4,4,4,9,9,9,3,4,4,4,10,9,9,3,4,4,4,10,9,3,4,4,4,9,7,10,3,4,4,4,9,10,9,9,9,9,10,3,4,10,9,7,7,3,4,4,4,9,9,5,3,4,4,4,10,9,3,4,4,4,7,7,9,3,4,4,4,7,7,10,3,4,7,7,7,3,4,4,4,7,9,3,4,4,4,9,9,3,4,4,4,9,9,12,7,3,4,4,4,9,5,3,4,4,4,9,9,7,3,4,4,4,9,10,3,4,4,4,9,9,3,4,4,4,10,9,3,4,4,4,10,11,3,4,4,4,9,9,3,4,7,7,3,4,4,4,9,9
4,4,4,10,9,9,3,4,4,4,7,10,10,9,7,3,4,4,4,10,9,3,4,4,9,9,3,4,4,4,9,9,9,3,4,4,4,10,9,9,10,9,9,10,3,4,4,4,9,9,9,3,4,4,4,7,7,7,3,4,4,4,7,7,3,4,4,4,7,11,3,4,4,4,10,10,9,3,4,4,4,9,9,3,4,4,4,10,9,9,3,4,4,4,10,9,3,4,4,4,9,9,9,3,4,4,4,9,7,3,4,4,4,9,9,5,3,4,4,4,9,9,3,4,4,4,10,9,3,4,7,10,3,4,9,10,9,10,3,4,4,4,10,9,9,9,9,3,4,4,4,10,9,3,4,4,4,7,7,3,4,4,4,10,9,3,4,4,4,9,10,9,3,4,4,4,10,10,9,3,4,4,4,10,9,9,9,9,10,3,4,4,4,10,9,3,4,4,4,10
4,4,9,9,10,3,4,4,4,9,7,3,4,4,4,10,10,3,4,4,4,10,10,3,4,4,4,9,9,7,7,9,9,9,3,4,4,4,10,9,3,4,4,9,9,10,3,4,4,4,9,9,3,4,4,4,7,7,7,3,4,4,4,10,11,3,4,4,4,9,7,3,4,4,4,5,7,3,4,4,4,9,9,3,4,4,4,9,10,3,4,4,4,7,7,9,9,9,3,4,4,4,9,7,7,7,3,4,4,4,10,9,3,4,4,9,9,3,4,4,4,7,7,3,4,4,4,10,9,3,4,4,4,9,9,3,4,4,4,7,7,7,10,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,7,7,3,4,4,4,9,9,3,4,4,4,9,10,9,3,4,9,9,3,4,4,4,9,9,9,3,4,4,4,10,9,3,4,4
4,4,4,7,7,3,4,4,4,9,9,10,9,3,4,4,10,10,3,4,5,7,7,7,3,4,4,4,7,10,9,3,4,4,4,9,9,9,9,9,3,4,4,4,10,9,3,4,4,4,9,7,3,4,4,4,10,9,3,4,4,4,9,9,3,4,4,4,10,10,3,4,4,4,10,9,9,3,4,4,4,9,10,9,9,3,4,4,4,7,11,3,4,4,4,10,9,9,9,3,4,4,4,9,9,7,3,4,9,9,9,3,4,4,4,7,7,3,4,4,4,9,9,9,9,10,3,4,4,4,7,7,3,4,4,4,9,7,3,4,4,4,7,7,3,4,4,4,10,9,9,3,4,10,9,3,4,4,4,9,10,3,4,4,4,7,10,10,9,9,3,4,4,4,9,12,7,3,4,4,4,10,9,7,3,4,4,4,10,9,9,3,4,4,4,9,9,10,3,4
4,4,4,9,9,10,9,3,4,4,4,10,9,3,4,4,4,9,7,3,4,4,4,7,7,3,4,4,4,9,7,3,4,4,4,7,7,3,4,10,9,9,3,4,4,9,10,3,4,4,4,7,9,9,3,4,4,4,9,10,9,3,4,4,4,9,9,7,3,4,4,4,7,10,10,9,3,4,4,4,10,11,3,4,4,4,10,10,3,4,4,4,7,7,7,3,4,9,9,3,4,4,4,9,7,3,4,4,4,10,9,9,3,4,4,9,9,3,4,4,4,10,9,3,4,4,4,9,5,7,3,4,9,10,9,9,3,4,4,4,9,9,10,9,5,3,4,4,4,9,7,7,7,3,4,4,4,7,10,3,4,4,4,9,9,9,3,4,4,7,11,3,4,4,4,7,7,9,3,4,4,4,10,9,3,4,4,4,7,7,3,4,4,4,9,9,3,4,4,4
4,4,4,10,11,7,3,4,10,9,9,3,4,9,7,3,4,4,4,9,10,10,9,9,3,4,9,7,3,4,4,4,9,7,3,4,4,4,9,9,7,10,3,4,4,9,10,9,9,9,3,4,4,4,9,10,9,9,10,3,4,4,4,9,5,3,4,4,4,9,9,3,4,4,4,9,10,9,3,4,4,4,7,9,3,4,4,4,9,12,7,3,4,4,4,10,9,10,9,10,3,4,4,4,7,7,3,4,9,7,3,4,4,4,10,9,3,4,4,4,9,7,3,4,4,4,10,9,9,9,9,3,4,4,4,7,9,9,3,4,4,4,9,10,9,9,9,3,4,4,4,9,9,9,9,7,7,3,4,4,4,9,10,11,3,4,4,4,10,9,3,4,4,4,9,9,9,10,3,4,4,4,7,7,3,4,4,4,7,9,3,4,4,4,9,9,3,4,9,9
4,4,4,7,7,3,4,4,4,9,9,10,3,4,4,4,7,7,3,4,4,4,9,7,3,4,7,10,9,3,4,4,10,9,3,4,4,4,5,7,3,4,4,7,7,3,4,4,4,9,9,10,10,9,3,4,4,4,9,7,3,4,4,4,9,10,10,3,4,4,4,7,7,7,3,4,4,4,9,9,3,4,9,12,9,9,3,4,4,4,9,10,9,10,3,4,4,4,9,9,3,4,4,4,9,9,7,11,3,4,4,4,9,9,9,7,3,4,4,10,9,9,9,10,3,4,4,4,9,7,7,3,4,9,9,9,3,4,4,4,7,7,7,3,4,4,4,9,9,3,4,4,4,7,9,3,4,4,4,9,12,9,10,9,3,4,4,4,10,10,3,4,4,4,9,9,3,4,4,4,7,7,3,4,7,7,3,4,4,4,9,9,3,4,4,4,9,9,9,9
4,4,4,10,9,9,9,3,4,4,4,7,7,7,7,3,4,4,4,9,9,3,4,4,4,9,10,3,4,4,4,9,9,3,4,4,4,10,9,9,9,9,3,4,4,4,10,10,9,3,4,4,4,9,9,9,9,9,3,4,4,4,7,7,3,4,4,4,9,10,3,4,4,4,9,9,3,4,4,10,9,9,3,4,4,4,7,7,3,4,4,4,9,10,3,4,4,4,9,7,3,4,4,4,10,9,9,3,4,4,4,7,11,3,4,4,4,9,9,10,3,4,4,4,9,10,9,3,4,7,7,3,4,4,4,9,9,3,4,4,4,9,9,7,3,4,4,4,9,7,3,4,4,4,10,9,3,4,4,4,10,9,9,9,9,3,4,4,4,10,9,9,9,3,4,4,4,9,9,3,4,4,4,10,9,3,4,4,4,9,9,3,4,4,4,7,7,3,4,4
4,4,4,10,9,9,3,4,4,4,10,9,9,9,3,4,4,4,9,7,3,4,4,4,9,7,3,4,4,9,9,3,4,4,4,7,7,7,3,4,4,4,7,11,3,4,4,4,9,7,7,3,4,4,4,9,9,3,4,4,4,10,9,3,4,4,4,9,9,3,4,4,4,7,9,3,4,4,4,9,9,9,9,12,7,3,4,4,4,9,9,9,9,3,4,4,4,9,10,9,3,4,4,4,9,9,3,4,4,4,10,9,3,4,4,4,10,10,3,4,4,4,9,9,9,9,3,4,4,4,9,9,3,4,4,4,9,9,10,3,4,4,4,9,5,7,3,4,7,7,3,4,4,4,9,9,9,3,4,4,4,9,7,3,4,7,9,3,4,4,4,7,11,3,4,4,4,7,7,3,4,4,4,10,9,12,7,3,4,4,4,7,7,3,4,4,4,7,10,10
4,4,4,7,7,7,7,3,4,4,4,9,9,9,10,10,3,4,4,4,9,9,3,4,4,9,10,10,3,4,4,4,10,9,3,4,4,4,9,9,9,3,4,4,4,9,9,9,9,7,3,4,4,4,10,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,7,11,3,4,4,4,10,9,7,3,4,4,4,9,9,3,4,4,4,10,9,9,3,4,4,4,9,10,3,4,4,4,9,9,7,11,3,4,4,4,9,7,3,4,4,4,9,9,3,4,4,4,9,10,3,4,4,4,7,7,3,4,4,4,9,10,3,4,4,4,9,9,3,4,4,4,10,10,3,4,4,4,10,9,9,3,4,4,4,7,11,3,4,10,9,3,4,4,4,10,10,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,10,9,3,4,4,4,7,7,9,3,4
4,4,4,10,10,3,4,4,4,9,9,9,3,4,4,4,9,9,3,4,4,4,9,9,7,3,4,4,4,7,10,3,4,4,4,7,9,9,3,4,4,4,7,10,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,9,5,3,4,4,4,7,7,3,4,10,9,3,4,4,4,9,9,9,3,4,4,4,10,9,12,9,7,7,3,4,4,4,10,9,3,4,4,4,9,7,3,4,4,4,10,9,9,3,4,4,4,7,9,3,4,4,4,9,10,3,4,4,4,9,10,11,3,4,4,4,10,10,9,3,4,4,4,9,9,9,3,4,4,4,10,9,3,4,4,4,10,9,9,10,3,4,4,4,7,7,7,3,4,4,4,10,11,3,4,4,4,9,7,3,4,4,4,5,7,3,4,4,4,7,7,3,4,4,4,10,9,7,3,4,4,4,9,9
4,4,4,10,9,3,4,10,10,3,4,4,9,9,3,4,4,4,9,7,7,7,7,7,3,4,4,4,7,9,9,3,4,4,4,9,10,9,3,4,4,4,9,7,3,4,4,4,9,9,3,4,4,9,9,3,4,4,4,10,9,9,3,4,4,4,9,9,7,3,4,4,9,10,9,9,10,3,4,4,4,7,11,7,3,4,4,4,9,12,7,3,4,4,4,9,9,9,3,4,4,4,9,9,10,3,4,4,4,9,7,11,3,4,4,7,7,10,9,9,9,3,4,4,7,7,3,4,4,4,7,11,3,4,4,4,9,9,9,3,4,4,4,9,9,7,11,3,4,4,4,9,9,9,3,4,4,4,10,11,7,7,3,4,4,4,9,9,3,4,4,4,9,9,7,3,4,4,10,9,3,4,4,4,9,10,9,3,4,4,4,7,7,3,4,4,4,10,10,3
4,4,4,9,9,10,3,4,4,4,10,9,3,4,4,4,9,9,9,9,3,4,4,4,10,10,3,4,4,4,10,9,9,3,4,4,4,10,9,9,9,9,10,10,9,3,4,4,4,10,9,3,4,4,4,9,9,3,4,10,9,9,3,4,4,4,10,9,3,4,4,4,10,9,3,4,4,4,10,9,9,5,7,3,4,4,4,7,7,3,4,4,4,9,9,3,4,4,4,10,9,3,4,4,4,7,7,7,7,7,7,3,4,4,4,7,7,3,4,4,4,9,9,3,4,4,4,10,9,7,3,4,4,4,7,7,3,4,4,4,9,9,3,4,10,9,3,4,4,4,10,10,9,9,3,4,4,9,7,7,3,4,4,4,9,9,3,4,4,4,10,9,3,4,4,4,9,9,3,4,4,4,9,10,3,4,4,4,9,10,11,3,4,4,4,10,10,3,4,10
4,4,4,9,9,3,4,4,4,7,7,3,4,4,4,9,9,3,4,4,4,10,9,12,12,7,3,4,10,11,3,4,4,4,9,9,9,3,4,4,4,7,7,7,3,4,4,4,9,9,3,4,4,4,10,9,9,10,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,10,9,3,4,4,9,9,3,4,4,4,10,11,7,7,9,9,3,4,4,4,9,9,3,4,4,4,10,10,3,4,4,4,9,10,9,3,4,9,9,3,4,4,4,9,5,3,4,4,4,7,7,3,4,4,4,9,9,3,4,4,4,10,11,3,4,4,4,9,9,7,3,4,4,4,9,9,9,9,3,4,4,4,7,7,3,4,4,4,10,9,3,4,4,4,10,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,10,9,3,4,4,4,9,9,9,3,4,4,4
4,4,4,10,9,3,4,4,4,9,10,3,4,4,4,7,7,7,3,4,4,4,9,9,3,4,4,4,9,9,10,9,9,3,4,4,4,9,9,3,4,4,4,7,7,3,4,4,4,9,7,7,9,3,4,4,7,7,3,4,4,4,9,9,3,4,4,4,10,10,3,4,4,4,7,11,3,4,4,4,7,7,7,7,7,3,4,4,4,9,7,3,4,4,4,9,9,10,3,4,4,4,7,7,7,3,4,9,7,7,3,4,4,4,9,9,3,4,4,4,9,9,9,9,7,7,3,4,4,4,9,9,3,4,7,7,3,4,4,4,7,7,7,7,3,4,4,4,9,10,3,4,4,4,9,10,9,3,4,4,4,9,10,3,4,4,4,9,10,3,4,4,4,9,7,9,9,3,4,4,4,9,9,9,3,4,9,9,9,10,3,4,4,4,9,5,3,4,4,10
4,4,4,10,9,3,4,4,4,9,10,10,3,4,4,4,9,7,3,4,4,4,7,7,3,4,4,4,7,7,3,4,4,4,7,7,3,4,4,9,9,9,3,4,4,4,9,9,7,3,4,4,4,10,9,10,3,4,4,4,9,9,3,4,4,4,9,7,3,4,4,4,10,9,3,4,10,9,5,3,4,4,4,9,7,9,3,4,4,4,10,10,3,4,4,4,10,10,3,4,7,10,9,3,4,4,4,9,10,3,4,4,4,9,9,3,4,9,7,3,4,4,7,9,3,4,4,4,10,9,3,4,4,4,9,9,3,4,4,4,7,7,3,4,4,4,9,7,7,3,4,4,4,9,10,3,4,4,4,9,9,3,4,4,4,9,12,7,7,3,4,4,4,9,9,3,4,4,4,7,7,3,4,4,4,7,7,7,3,4,4,4,10,9,7,7,3,4,4,7
4,4,4,9,9,3,4,4,4,10,9,3,4,4,4,10,9,3,4,4,4,10,9,3,4,4,4,10,9,3,4,4,4,9,9,10,3,4,4,4,9,9,9,9,9,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,7,7,3,4,4,4,7,7,3,4,4,4,9,9,9,3,4,4,4,10,9,9,3,4,4,4,10,9,7,3,4,4,4,9,7,9,3,4,4,4,7,7,3,4,9,9,9,7,7,3,4,9,9,3,4,4,4,9,9,3,4,4,10,9,9,9,9,9,7,3,4,4,4,7,7,7,3,4,4,4,7,7,3,4,4,4,9,7,7,7,7,3,4,4,4,9,12,9,7,3,4,4,4,9,9,3,4,4,4,9,9,9,3,4,4,4,9,5,3,4,4,4,7,7,3,4,4,4,9,9,3,4,4,4,9,7,3,4,4,4
4,4,4,7,9,9,3,4,4,4,10,9,3,4,4,4,9,12,7,3,4,4,4,9,9,3,4,4,4,7,7,3,4,4,4,7,7,9,3,4,7,7,7,9,3,4,4,4,7,7,3,4,4,4,9,10,9,3,4,4,4,9,9,3,4,4,4,10,9,10,9,3,4,4,4,10,9,3,4,4,4,9,7,7,3,4,4,4,10,9,10,3,4,4,4,7,7,3,4,4,9,9,10,10,9,3,4,9,10,3,4,4,4,9,10,9,7,3,4,4,4,9,7,9,3,4,4,4,7,7,7,10,9,3,4,4,4,7,11,3,4,4,4,9,9,3,4,4,4,9,9,10,10,11,7,3,4,4,4,7,7,10,3,4,4,4,9,9,10,9,3,4,10,9,3,4,4,4,9,9,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,9,7,7
4,4,4,5,7,7,3,4,4,4,7,10,9,3,4,4,4,9,9,3,4,4,4,9,7,3,4,4,4,9,9,12,7,7,7,3,4,4,4,9,9,10,3,4,4,4,9,7,3,4,4,4,9,9,3,4,4,4,10,11,7,7,3,4,4,4,10,9,3,4,4,4,9,9,10,9,3,4,4,4,9,12,3,4,4,4,7,7,7,9,3,4,4,4,7,7,3,4,4,4,9,9,9,3,4,9,9,9,3,4,4,4,9,10,9,3,4,4,4,9,9,3,4,4,4,7,7,3,4,4,4,5,7,7,3,4,4,4,7,9,9,9,3,4,4,4,9,10,9,9,9,9,9,3,4,4,4,9,9,3,4,4,4,10,9,9,9,3,4,4,4,10,9,9,7,3,4,4,4,10,9,3,4,4,4,10,9,9,3,4,4,4,7,7,7,7,3,4,4,4
4,4,4,9,9,7,3,4,9,9,9,3,4,4,4,9,9,3,4,4,4,9,7,3,4,4,4,9,7,7,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,7,7,7,3,4,4,4,5,7,3,4,4,4,7,7,7,3,4,4,4,9,9,3,4,4,4,9,10,3,4,4,4,9,10,9,9,7,7,7,7,7,3,4,4,4,10,10,9,9,3,4,4,4,10,9,7,3,4,4,4,10,9,9,3,4,4,4,10,9,5,3,4,4,4,7,7,3,4,4,4,9,9,3,4,4,4,9,7,3,4,4,4,7,7,3,4,4,4,7,7,10,3,4,9,9,3,4,4,4,9,9,10,9,3,4,4,4,10,9,9,3,4,4,4,9,9,9,9,9,10,10,3,4,4,4,10,10,3,4,4,4,9,9,9,9,9,7,7,3,4,4,4,9,9
4,4,4,9,7,7,3,4,4,4,10,9,7,3,4,4,9,9,3,4,4,4,9,10,9,9,3,4,4,4,7,7,3,4,4,4,9,9,3,4,4,4,10,9,10,10,9,3,4,4,4,9,9,9,3,4,4,4,7,9,7,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,9,9,9,12,3,4,9,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,9,9,9,3,4,4,4,7,7,3,4,4,4,10,9,3,4,4,9,9,3,4,4,4,7,7,10,3,4,4,4,10,9,3,4,4,4,10,9,7,3,4,4,4,9,9,3,4,4,4,10,10,9,3,4,4,4,9,9,3,4,4,4,9,7,9,7,3,4,4,4,10,11,7,7,7,3,4,4,9,9,10,3,4,4,4,9,9,3,4,4,4,7,9,10,9,3,4,4
4,9,10,3,4,4,4,9,9,9,3,4,4,7,7,10,9,7,7,7,3,4,4,4,7,7,3,4,4,4,7,11,7,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,9,9,7,3,4,4,4,10,9,3,4,4,4,9,9,3,4,4,4,9,7,3,4,10,9,10,9,3,4,4,4,9,7,7,3,4,4,4,9,9,3,4,9,9,10,10,3,4,4,4,10,9,10,9,3,4,4,4,9,9,3,4,4,10,9,9,3,4,4,4,9,9,3,4,4,4,7,7,3,4,4,4,7,7,7,9,9,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,10,9,3,4,4,4,7,7,3,4,4,4,10,9,9,7,3,4,4,4,9,7,3,4,9,9,3,4,4,4,7,11,3,4,4,4,7,7,3,4,4,4,7,7,3,4
4,4,4,7,9,3,4,4,4,10,9,9,12,7,9,3,4,4,4,7,7,3,4,4,4,9,10,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,10,9,3,4,4,7,7,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,7,7,3,4,4,4,10,9,10,9,3,4,4,4,9,7,3,4,4,4,10,9,3,4,4,4,7,10,9,7,3,4,4,4,9,9,9,3,4,4,4,7,7,3,4,4,4,7,7,3,4,4,4,10,10,9,10,3,4,4,4,9,9,3,4,4,4,7,11,9,10,3,4,4,4,9,9,3,4,4,4,9,7,7,3,4,4,4,9,9,3,4,4,4,9,7,7,3,4,4,4,9,9,10,9,3,4,4,4,10,9,3,4,10,9,3,4,4,4,10,10,3,4,4,4,9,9,9,3,4,4,4,10
4,4,4,7,7,7,3,4,4,4,10,9,3,4,4,4,9,9,9,3,4,4,4,7,7,7,3,4,4,4,7,7,7,3,4,4,4,10,10,9,9,3,4,4,4,9,9,9,3,4,4,4,10,11,7,9,9,3,4,4,4,9,9,3,4,4,4,7,7,3,4,4,4,9,9,3,4,4,4,7,10,3,4,4,4,9,7,3,4,4,4,10,9,9,3,4,4,4,9,9,3,4,4,4,9,10,3,4,4,4,10,9,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,10,9,3,4,4,4,7,9,3,4,4,4,7,7,3,4,4,4,5,7,3,4,4,4,9,9,9,3,4,4,4,10,10,9,3,4,4,4,9,9,3,4,4,9,9,3,4,4,4,9,9,7,3,4,4,4,7,7,7,3,4,4,4,10,9
4,4,4,9,9,9,3,4,4,4,9,9,3,4,4,4,9,9,9,9,5,3,4,4,4,9,9,9,3,4,4,4,9,10,9,3,4,4,4,9,9,9,9,3,4,4,9,9,3,4,4,4,10,9,9,3,4,4,4,9,9,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,9,9,5,3,4,4,4,7,7,7,3,4,4,4,10,9,3,4,4,4,9,9,3,4,4,4,9,9,9,3,4,4,4,9,5,7,3,4,4,4,7,7,7,3,4,4,4,9,9,3,4,4,4,10,10,3,4,4,4,9,7,7,7,3,4,4,4,10,9,3,4,4,4,5,7,3,4,4,4,9,10,11,3,4,4,4,10,9,3,4,4,4,9,10,9,9,3,4,4,7,7,9,7,3,4,4,4,10,9,10,9,3,4,4,4,9,9,9,10,9,3,4
4,4,4,9,9,10,3,4,7,11,7,3,4,4,4,9,10,9,3,4,4,4,9,9,3,4,4,4,9,5,7,7,3,4,4,4,7,7,3,4,4,4,10,9,9,3,4,4,4,7,7,9,3,4,4,4,9,10,3,4,4,4,10,9,3,4,4,4,9,10,10,9,3,4,4,4,10,9,9,3,4,4,4,9,9,10,9,9,3,4,4,4,7,7,3,4,4,4,7,7,3,4,4,4,7,7,3,4,4,4,7,9,9,3,4,4,10,9,3,4,4,4,7,7,3,4,4,4,10,9,9,9,9,9,9,3,4,4,4,9,10,10,9,3,4,4,4,9,9,3,4,4,4,9,9,3,4,4,4,7,7,11,7,3,4,4,4,10,9,7,9,9,7,3,4,4,4,7,9,3,4,4,4,10,9,10,10,3,4,9,9,9,9,9,9,3,4,9,10,3
4,4,4,10,9,10,11,7,7,7,3,4,4,9,9,9,7,7,3,4,4,4,5,7,3,4,4,4,7,7,7,7,3,4,4,4,9,7,7,9,3,4,4,4,9,9,9,3,4,4,9,9,3,4,4,4,9,12,12,7,3,4,4,4,9,9,3,4,4,4,9,9,10,3,4,4,4,9,9,3,4,4,4,9,7,3,4,4,4,9,9,9,9,3,4,4,4,7,7,7,3,4,4,4,9,10,3,4,4,4,9,9,3,4,4,4,9,9,10,3,4,4,4,10,9,3,4,4,4,10,9,3,4,4,4,9,7,3,4,4,7,7,3,4,4,4,7,9,3,4,4,4,9,10,3,4,4,4,10,9,3,4,4,4,9,9,9,7,9,7,7,3,4,4,4,9,9,3,4,4,4,9,9,10,3,4,4,4,9,7,3,4,4,10,9,3,4,4,4,7
